timestamp,sm_AURO,sm_BEAR,sm_CAST,sm_CLA2,sm_CLAY,sm_FLET,sm_NCAT,sm_NEWL,sm_OXFO,sm_PLYM,sm_REID,sm_SALI,sm_SPIN,sm_SPRU,sm_WINE,temp10_SPRU,anomaly,station
2021-01-03 23:41:00,0.517,0.204,0.236,,,0.513,0.597,0.63,,0.225,0.271,0.546,0.389,0.249,0.196,13.65,1,AURO
2021-01-03 23:42:00,0.517,0.204,0.236,,,0.513,0.597,0.63,,0.225,0.271,0.546,0.389,0.249,0.196,13.68,1,AURO
2021-01-03 23:43:00,0.517,0.204,0.236,,,0.513,0.597,0.63,,0.225,0.271,0.546,0.389,0.249,0.195,13.65,1,AURO
2021-01-03 23:44:00,0.517,0.204,0.236,,,0.513,0.597,0.654,,0.225,0.271,0.546,0.389,0.249,0.195,13.65,1,AURO
2021-01-03 23:45:00,0.517,0.204,0.236,,,0.513,0.597,0.6940000000000001,,0.225,0.271,0.546,0.389,0.249,0.195,13.65,1,AURO
2021-01-03 23:46:00,0.517,0.204,0.236,,,0.513,0.597,0.6709999999999999,,0.225,0.271,0.546,0.389,0.249,0.195,13.67,1,AURO
2021-01-03 23:47:00,0.517,0.204,0.236,,,0.513,0.597,0.703,,0.225,0.271,0.546,0.389,0.249,0.195,13.68,1,AURO
2021-01-03 23:48:00,0.517,0.204,0.236,,,0.513,0.597,0.7140000000000001,,0.225,0.271,0.546,0.389,0.249,0.195,13.67,1,AURO
2021-01-03 23:49:00,0.517,0.204,0.236,,,0.513,0.597,0.731,,0.225,0.271,0.546,0.389,0.249,0.195,13.68,1,AURO
2021-01-03 23:50:00,0.517,0.204,0.236,,,0.513,0.597,0.6940000000000001,,0.225,0.271,0.546,0.389,0.249,0.195,13.65,1,AURO
2021-01-03 23:51:00,0.517,0.204,0.236,,,0.513,0.597,0.69,,0.225,0.271,0.545,0.389,0.249,0.195,13.67,1,AURO
2021-01-03 23:52:00,0.517,0.204,0.236,,,0.513,0.597,0.6729999999999999,,0.225,0.271,0.545,0.389,0.249,0.195,13.68,1,AURO
2021-01-03 23:53:00,0.517,0.204,0.236,,,0.513,0.597,0.6920000000000001,,0.225,0.271,0.545,0.389,0.249,0.195,13.67,1,AURO
2021-01-03 23:54:00,0.517,0.204,0.236,,,0.513,0.597,0.6970000000000001,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-03 23:55:00,0.517,0.204,0.236,,,0.513,0.597,0.705,,0.225,0.271,0.545,0.389,0.249,0.194,13.65,1,AURO
2021-01-03 23:56:00,0.517,0.204,0.236,,,0.513,0.597,0.698,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-03 23:57:00,0.517,0.204,0.236,,,0.513,0.597,0.637,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-03 23:58:00,0.517,0.204,0.236,,,0.513,0.597,0.636,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-03 23:59:00,0.517,0.204,0.236,,,0.513,0.597,0.636,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-04 00:00:00,0.517,0.204,0.236,,,0.513,0.597,0.805,,0.225,0.271,0.545,0.389,0.249,0.194,13.65,1,AURO
2021-01-04 00:01:00,0.517,0.204,0.236,,,0.513,,0.64,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-04 00:02:00,0.517,0.204,0.236,,,0.513,,0.825,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-04 00:03:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-04 00:04:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.545,0.389,0.249,0.194,13.68,1,AURO
2021-01-04 00:05:00,0.517,0.204,0.236,,,0.513,,0.636,,0.225,0.271,0.545,0.389,0.249,0.193,13.68,1,AURO
2021-01-04 00:06:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.545,0.389,0.249,0.193,13.68,1,AURO
2021-01-04 00:07:00,0.517,0.204,0.236,,,0.513,,0.636,,0.225,0.271,0.545,0.389,0.249,0.193,13.68,1,AURO
2021-01-04 00:08:00,0.517,0.204,0.236,,,0.513,,0.636,,0.225,0.271,0.545,0.389,0.249,0.193,13.68,1,AURO
2021-01-04 00:09:00,0.517,0.204,0.236,,,0.513,,0.636,,0.225,0.271,0.545,0.389,0.249,0.193,13.68,1,AURO
2021-01-04 00:10:00,0.517,0.204,0.236,,,0.513,,0.638,,0.225,0.271,0.545,0.389,0.249,0.193,13.68,1,AURO
2021-01-04 00:11:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.545,0.389,0.249,0.193,13.66,1,AURO
2021-01-04 00:12:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.193,13.67,1,AURO
2021-01-04 00:13:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.193,13.67,1,AURO
2021-01-04 00:14:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.193,13.67,1,AURO
2021-01-04 00:15:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.193,13.67,1,AURO
2021-01-04 00:16:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.193,13.68,1,AURO
2021-01-04 00:17:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:18:00,0.517,0.204,0.236,,,,,0.633,,0.225,0.271,0.545,0.389,0.249,0.192,13.67,1,AURO
2021-01-04 00:19:00,0.517,0.204,0.236,,,,,0.633,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:20:00,0.517,0.204,0.236,,,,,0.633,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:21:00,0.517,0.204,0.236,,,,,0.634,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:22:00,0.517,0.204,0.236,,,,,0.633,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:23:00,0.517,0.204,0.236,,,,,0.633,,0.225,0.271,0.545,0.389,0.249,0.192,13.67,1,AURO
2021-01-04 00:24:00,0.517,0.204,0.236,,,,,0.634,,0.225,0.271,0.545,0.389,0.249,0.192,13.66,1,AURO
2021-01-04 00:25:00,0.517,0.204,0.236,,,,,0.632,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:26:00,0.517,0.204,0.236,,,,,0.633,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:27:00,0.517,0.204,0.236,,,,,0.632,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:28:00,0.517,0.204,0.236,,,,,0.632,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:29:00,0.517,0.204,0.236,,,,,0.632,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:30:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.192,13.68,1,AURO
2021-01-04 00:31:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.191,13.69,1,AURO
2021-01-04 00:32:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.191,13.68,1,AURO
2021-01-04 00:33:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.191,13.68,1,AURO
2021-01-04 00:34:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.191,13.68,1,AURO
2021-01-04 00:35:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.191,13.67,1,AURO
2021-01-04 00:36:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.191,13.66,1,AURO
2021-01-04 00:37:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.191,13.68,1,AURO
2021-01-04 00:38:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.191,13.68,1,AURO
2021-01-04 00:39:00,0.517,0.204,0.236,,,0.513,,0.634,,0.225,0.271,0.545,0.389,0.249,0.191,13.66,1,AURO
2021-01-04 00:40:00,0.517,0.204,0.236,,,0.513,,0.634,,0.225,0.271,0.545,0.389,0.249,0.191,13.67,1,AURO
2021-01-04 00:41:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.191,13.65,1,AURO
2021-01-04 00:42:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.191,13.67,1,AURO
2021-01-04 00:43:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.191,13.67,1,AURO
2021-01-04 00:44:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.19,13.68,1,AURO
2021-01-04 00:45:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.19,13.69,1,AURO
2021-01-04 00:46:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.19,13.67,1,AURO
2021-01-04 00:47:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.19,13.69,1,AURO
2021-01-04 00:48:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.389,0.249,0.19,13.64,1,AURO
2021-01-04 00:49:00,0.517,0.204,0.236,,,0.513,,0.634,,0.225,0.271,0.545,0.389,0.249,0.19,13.68,1,AURO
2021-01-04 00:50:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.39,0.249,0.19,13.69,1,AURO
2021-01-04 00:51:00,0.517,0.204,0.236,,,0.513,,0.634,,0.225,0.271,0.545,0.39,0.249,0.19,13.69,1,AURO
2021-01-04 00:52:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.545,0.39,0.249,0.19,13.68,1,AURO
2021-01-04 00:53:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.544,0.389,0.249,0.19,13.67,1,AURO
2021-01-04 00:54:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.545,0.389,0.249,0.19,13.67,1,AURO
2021-01-04 00:55:00,0.517,0.204,0.236,,,0.513,,0.632,,0.225,0.271,0.544,0.39,0.249,0.19,13.68,1,AURO
2021-01-04 00:56:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.544,0.39,0.249,0.189,13.67,1,AURO
2021-01-04 00:57:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.544,0.39,0.249,0.189,13.69,1,AURO
2021-01-04 00:58:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.39,0.249,0.189,13.68,1,AURO
2021-01-04 00:59:00,0.517,0.204,0.236,,,0.513,,0.634,,0.225,0.271,0.544,0.39,0.249,0.189,13.68,1,AURO
2021-01-04 01:00:00,0.517,0.204,0.236,,,0.513,,0.633,,0.225,0.271,0.544,0.389,0.249,0.189,13.69,1,AURO
2021-01-04 01:01:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.39,0.249,0.189,13.68,1,AURO
2021-01-04 01:02:00,0.517,0.204,0.236,,,0.513,,0.634,,0.225,0.271,0.544,0.39,0.249,0.189,13.67,1,AURO
2021-01-04 01:03:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.389,0.249,0.189,13.76,1,AURO
2021-01-04 01:04:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.389,0.249,0.189,13.67,1,AURO
2021-01-04 01:05:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.389,0.249,0.189,13.69,1,AURO
2021-01-04 01:06:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.39,0.249,0.189,13.69,1,AURO
2021-01-04 01:07:00,0.517,0.204,0.236,,,0.513,,0.636,,0.225,0.271,0.544,0.389,0.249,0.188,13.69,1,AURO
2021-01-04 01:08:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.39,0.249,0.188,13.68,1,AURO
2021-01-04 01:09:00,0.517,0.204,0.236,,,0.513,,0.636,,0.225,0.271,0.544,0.39,0.249,0.188,13.69,1,AURO
2021-01-04 01:10:00,0.517,0.204,0.236,,,0.513,,0.637,,0.225,0.271,0.544,0.39,0.249,0.188,13.69,1,AURO
2021-01-04 01:11:00,0.517,0.204,0.236,,,0.513,,0.637,,0.225,0.271,0.544,0.389,0.249,0.188,13.69,1,AURO
2021-01-04 01:12:00,0.517,0.204,0.236,,,0.513,,0.635,,0.225,0.271,0.544,0.389,0.249,0.188,13.69,1,AURO
2021-01-04 01:13:00,0.517,0.204,0.236,,,0.513,,0.637,,0.225,0.271,0.544,0.389,0.249,0.188,13.68,1,AURO
2021-01-04 01:14:00,0.517,0.204,0.236,,,0.513,,0.638,,0.225,0.271,0.544,0.389,0.249,0.188,13.69,1,AURO
2021-01-04 01:15:00,0.517,0.204,0.236,,,0.513,,0.637,,0.225,0.271,0.544,0.389,0.249,0.188,13.69,1,AURO
2021-01-04 01:16:00,0.517,0.204,0.236,,,0.513,,0.6409999999999999,,0.225,0.271,0.544,0.39,0.249,0.188,13.69,1,AURO
2021-01-04 01:17:00,0.517,0.204,0.236,,,0.513,,0.637,,0.225,0.271,0.544,0.39,0.249,0.188,13.69,1,AURO
2021-01-04 01:18:00,0.517,0.204,0.236,,,,,0.636,,0.225,0.271,0.544,0.389,0.249,0.188,13.68,1,AURO
2021-01-04 01:19:00,0.517,0.204,0.236,,,,,0.635,,0.225,0.271,0.544,0.389,0.249,0.188,13.67,1,AURO
2021-01-04 01:20:00,0.517,0.204,0.236,,,,,0.636,,0.225,0.271,0.544,0.389,0.249,0.187,13.67,1,AURO
2021-01-04 01:21:00,0.517,0.204,0.236,,,,,0.634,,0.224,0.271,0.544,0.389,0.249,0.187,13.69,1,AURO
2021-01-04 01:22:00,0.517,0.204,0.236,,,,,0.634,,0.224,0.271,0.544,0.389,0.249,0.187,13.69,1,AURO
2021-01-04 01:23:00,0.517,0.204,0.236,,,,,0.633,,0.224,0.271,0.544,0.389,0.249,0.187,13.68,1,AURO
2021-01-04 01:24:00,0.517,0.204,0.235,,,,,0.634,,0.224,0.271,0.544,0.39,0.249,0.187,13.69,1,AURO
2021-01-04 01:25:00,0.517,0.204,0.235,,,,,0.63,,0.224,0.271,0.544,0.39,0.249,0.187,13.69,1,AURO
2021-01-04 01:26:00,0.517,0.204,0.236,,,,,0.63,,0.224,0.271,0.544,0.39,0.249,0.187,13.69,1,AURO
2021-01-04 01:27:00,0.517,0.204,0.236,,,,,0.63,,0.224,0.271,0.544,0.389,0.249,0.187,13.69,1,AURO
2021-01-04 01:28:00,0.517,0.204,0.235,,,,,0.63,,0.224,0.271,0.544,0.39,0.249,0.187,13.68,1,AURO
2021-01-04 01:29:00,0.517,0.204,0.235,,,,,0.63,,0.224,0.271,0.544,0.389,0.249,0.187,13.69,1,AURO
2021-01-04 01:30:00,0.517,0.203,0.236,,,0.513,,0.63,,0.224,0.271,0.544,0.39,0.249,0.187,13.67,1,AURO
2021-01-04 01:31:00,0.517,0.204,0.235,,,0.513,,0.63,,0.224,0.271,0.544,0.39,0.249,0.187,13.69,1,AURO
2021-01-04 01:32:00,0.517,0.203,0.236,,,0.513,,0.63,,0.224,0.271,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:33:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.39,0.249,0.186,13.68,1,AURO
2021-01-04 01:34:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:35:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.271,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:36:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:37:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.271,0.544,0.39,0.249,0.186,13.69,1,AURO
2021-01-04 01:38:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.39,0.249,0.186,13.67,1,AURO
2021-01-04 01:39:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.39,0.249,0.186,13.69,1,AURO
2021-01-04 01:40:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:41:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:42:00,0.517,0.203,0.235,,,0.513,,0.63,,0.224,0.27,0.544,0.39,0.248,0.186,13.69,1,AURO
2021-01-04 01:43:00,0.517,0.203,0.235,,,0.513,,0.631,,0.224,0.27,0.544,0.389,0.249,0.186,13.68,1,AURO
2021-01-04 01:44:00,0.517,0.203,0.235,,,0.513,,0.631,,0.224,0.27,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:45:00,0.517,0.203,0.235,,,0.513,,0.631,,0.224,0.27,0.544,0.389,0.249,0.186,13.69,1,AURO
2021-01-04 01:46:00,0.517,0.203,0.235,,,0.513,,0.631,,0.224,0.27,0.544,0.39,0.249,0.186,13.69,1,AURO
2021-01-04 01:47:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.186,13.69,1,AURO
2021-01-04 01:48:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.186,13.69,1,AURO
2021-01-04 01:49:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.248,0.186,13.69,1,AURO
2021-01-04 01:50:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.248,0.186,13.69,1,AURO
2021-01-04 01:51:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.186,13.66,1,AURO
2021-01-04 01:52:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 01:53:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.185,13.68,1,AURO
2021-01-04 01:54:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 01:55:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 01:56:00,0.517,0.203,0.235,,,0.513,,0.633,,0.224,0.27,0.544,0.39,0.249,0.185,13.68,1,AURO
2021-01-04 01:57:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 01:58:00,0.517,0.203,0.235,,,0.513,,0.633,,0.224,0.27,0.544,0.39,0.249,0.185,13.68,1,AURO
2021-01-04 01:59:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:00:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:01:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.249,0.185,13.67,1,AURO
2021-01-04 02:02:00,0.517,0.203,0.235,,,0.513,,0.632,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:03:00,0.517,0.203,0.235,,,0.513,,0.633,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 02:04:00,0.517,0.203,0.235,,,0.513,,0.634,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 02:05:00,0.517,0.203,0.235,,,0.513,,0.635,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 02:06:00,0.517,0.203,0.235,,,0.513,,0.636,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 02:07:00,0.517,0.203,0.235,,,0.513,,0.635,,0.224,0.27,0.544,0.39,0.249,0.185,13.67,1,AURO
2021-01-04 02:08:00,0.517,0.203,0.235,,,0.513,,0.636,,0.224,0.27,0.544,0.39,0.248,0.185,13.68,1,AURO
2021-01-04 02:09:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.544,0.39,0.249,0.185,13.69,1,AURO
2021-01-04 02:10:00,0.517,0.203,0.235,,,0.513,,0.64,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:11:00,0.517,0.203,0.235,,,0.513,,0.639,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:12:00,0.517,0.203,0.235,,,,,0.6459999999999999,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:13:00,0.517,0.203,0.235,,,,,0.632,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:14:00,0.517,0.203,0.235,,,,,0.632,,0.224,0.27,0.544,0.39,0.248,0.185,13.69,1,AURO
2021-01-04 02:15:00,0.517,0.203,0.235,,,,,0.633,,0.224,0.27,0.544,0.39,0.249,0.184,13.69,1,AURO
2021-01-04 02:16:00,0.517,0.203,0.235,,,,,0.633,,0.224,0.27,0.544,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:17:00,0.517,0.203,0.235,,,,,0.632,,0.224,0.27,0.544,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:18:00,0.517,0.203,0.235,,,,,0.634,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:19:00,0.517,0.203,0.235,,,,,0.634,,0.224,0.27,0.5429999999999999,0.39,0.249,0.184,13.69,1,AURO
2021-01-04 02:20:00,0.517,0.203,0.235,,,,,0.634,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:21:00,0.517,0.203,0.235,,,,,0.634,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:22:00,0.517,0.203,0.235,,,,,0.636,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:23:00,0.517,0.203,0.235,,,,,0.636,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:24:00,0.517,0.203,0.235,,,,,0.636,,0.224,0.271,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:25:00,0.517,0.203,0.235,,,,,0.637,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:26:00,0.517,0.203,0.235,,,,,0.638,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:27:00,0.517,0.203,0.235,,,,,0.64,,0.224,0.27,0.5429999999999999,0.39,0.249,0.184,13.69,1,AURO
2021-01-04 02:28:00,0.517,0.203,0.235,,,,,0.639,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.67,1,AURO
2021-01-04 02:29:00,0.517,0.203,0.235,,,,,0.6409999999999999,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:30:00,0.517,0.203,0.235,,,0.513,,0.639,,0.224,0.27,0.5429999999999999,0.39,0.249,0.184,13.69,1,AURO
2021-01-04 02:31:00,0.517,0.203,0.235,,,0.513,,0.6409999999999999,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:32:00,0.517,0.203,0.235,,,0.513,,0.639,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:33:00,0.517,0.203,0.235,,,0.513,,0.638,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:34:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.5429999999999999,0.39,0.249,0.184,13.69,1,AURO
2021-01-04 02:35:00,0.517,0.203,0.235,,,0.513,,0.643,,0.224,0.27,0.5429999999999999,0.39,0.249,0.184,13.69,1,AURO
2021-01-04 02:36:00,0.517,0.203,0.235,,,0.513,,0.639,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:37:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:38:00,0.517,0.203,0.235,,,0.513,,0.638,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:39:00,0.517,0.203,0.235,,,0.513,,0.64,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.67,1,AURO
2021-01-04 02:40:00,0.517,0.203,0.235,,,0.513,,0.6409999999999999,,0.224,0.27,0.5429999999999999,0.39,0.249,0.184,13.69,1,AURO
2021-01-04 02:41:00,0.517,0.203,0.235,,,0.513,,0.659,,0.224,0.27,0.5429999999999999,0.39,0.248,0.184,13.69,1,AURO
2021-01-04 02:42:00,0.517,0.203,0.235,,,0.513,,0.636,,0.224,0.27,0.542,0.39,0.248,0.184,13.66,1,AURO
2021-01-04 02:43:00,0.517,0.203,0.235,,,0.513,,0.636,,0.224,0.27,0.5429999999999999,0.389,0.248,0.183,13.69,1,AURO
2021-01-04 02:44:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.542,0.39,0.249,0.183,13.69,1,AURO
2021-01-04 02:45:00,0.517,0.203,0.235,,,0.513,,0.6409999999999999,,0.224,0.27,0.542,0.39,0.248,0.183,13.69,1,AURO
2021-01-04 02:46:00,0.517,0.203,0.235,,,0.513,,0.64,,0.224,0.27,0.542,0.39,0.248,0.183,13.69,1,AURO
2021-01-04 02:47:00,0.517,0.203,0.235,,,0.513,,0.639,,0.224,0.27,0.542,0.39,0.248,0.183,13.69,1,AURO
2021-01-04 02:48:00,0.517,0.203,0.235,,,0.513,,0.636,,0.224,0.27,0.542,0.39,0.248,0.183,13.69,1,AURO
2021-01-04 02:49:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.542,0.39,0.248,0.183,13.67,1,AURO
2021-01-04 02:50:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.542,0.39,0.248,0.183,13.69,1,AURO
2021-01-04 02:51:00,0.517,0.203,0.235,,,0.513,,0.638,,0.224,0.27,0.542,0.39,0.248,0.183,13.7,1,AURO
2021-01-04 02:52:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.542,0.39,0.248,0.183,13.67,1,AURO
2021-01-04 02:53:00,0.517,0.203,0.235,,,0.513,,0.637,,0.224,0.27,0.542,0.39,0.248,0.183,13.69,1,AURO
